grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Tecnológico,Curso a Distância,344.17,1,,,,106334913428165,Gestão de Cooperativas,Barbacena,MG,MzExMTA1OTA1NjA4,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BARBACENA - Centro,1063349,Gestão de Cooperativas,532.08,,,
Tecnológico,Curso a Distância,344.17,1,,,,106323413141415,Secretariado,Belo Horizonte,MG,MzEwNzAzMDA2MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,"BELO HORIZONTE - FLORESTA - RUA SAPUCAÍ, 105 - BAIRRO FLORESTA - BELO HORIZONTE - MG - Boa Vista",1063234,Secretariado,570.76,,,
Tecnológico,Curso a Distância,344.17,1,,,,895913617955,Gestão das Organizações do Terceiro Setor,Belo Horizonte,MG,MzEwNzAzMDA2MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BELO HORIZONTE - Carlos Prates,8959,Gestão das Organizações do Terceiro Setor,584.12,,,
Tecnológico,Curso a Distância,344.17,1,,,,106323413428145,Gestão da Qualidade,Belo Horizonte,MG,MzEwNzAzMDA2MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,"BELO HORIZONTE - FLORESTA - RUA SAPUCAÍ, 105 - BAIRRO FLORESTA - BELO HORIZONTE - MG - Boa Vista",1063234,Gestão da Qualidade,592.54,,,
Tecnológico,Curso a Distância,344.17,1,1,,,896111700365,Marketing,Betim,MG,MzEwNzAzMDA2NzA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BETIM - Centro,8961,Marketing,588.38,538.28,,
Tecnológico,Curso a Distância,344.17,1,,,,896013428165,Gestão de Cooperativas,Contagem,MG,MzEwNzAzMDE4NjAx,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CONTAGEM- ELDORADO- MG - Industrial,8960,Gestão de Cooperativas,498.08,,,
Tecnológico,Curso a Distância,344.17,1,,,,106435011700365,Marketing,Divinopolis,MG,MzEwOTA0MzIyMzA2,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,DIVINÓPOLIS - Bom Pastor,1064350,Marketing,558.76,,,
Tecnológico,Curso a Distância,344.17,1,,,,106922811700365,Marketing,Ibirite,MG,MzEwNzAzMDI5ODA2,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,IBIRITÉ - Centro,1069228,Marketing,544.96,,,
Tecnológico,Curso a Distância,344.17,1,,,,848511700365,Marketing,Uba,MG,MzExMjA2NDY5OTAx,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,UBÁ - Centro,8485,Marketing,607.82,,,
Tecnológico,Curso a Distância,344.17,1,,,,834311700365,Marketing,Campo Grande,MS,NTAwMjAwNDAyNzA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CAMPO GRANDE - Jardim dos Estados,8343,Marketing,450.0,,,
Tecnológico,Curso a Distância,344.17,1,,,,834313428165,Gestão de Cooperativas,Campo Grande,MS,NTAwMjAwNDAyNzA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CAMPO GRANDE - Jardim dos Estados,8343,Gestão de Cooperativas,450.0,,,
Tecnológico,Curso a Distância,344.17,1,,,,859013141415,Secretariado,Tres Lagoas,MS,NTAwMzAwNzA4MzA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,TRÊS LAGOAS - Centro,8590,Secretariado,450.0,,,
Tecnológico,Curso a Distância,344.17,1,,,,862213428145,Gestão da Qualidade,Sinop,MT,NTEwMTAwNzA3OTA5,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,SINOP - Centro,8622,Gestão da Qualidade,520.82,,,
Tecnológico,Curso a Distância,344.17,0,1,,,859611700365,Marketing,Apucarana,PR,NDEwMzAxMDAxNDA4,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,APUCARANA - Centro,8596,Marketing,536.02,,,
Tecnológico,Curso a Distância,344.17,0,1,,,2600213141415,Secretariado,Arapongas,PR,NDEwMzAxMDAxNTA3,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,ARAPONGAS - Centro,26002,Secretariado,517.82,,,
Tecnológico,Curso a Distância,344.17,0,1,,,2600213617955,Gestão das Organizações do Terceiro Setor,Arapongas,PR,NDEwMzAxMDAxNTA3,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,ARAPONGAS - Centro,26002,Gestão das Organizações do Terceiro Setor,498.24,,,
Tecnológico,Curso a Distância,344.17,0,1,,,2600213428145,Gestão da Qualidade,Arapongas,PR,NDEwMzAxMDAxNTA3,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,ARAPONGAS - Centro,26002,Gestão da Qualidade,450.0,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106334213428145,Gestão da Qualidade,Araucaria,PR,NDExMDAzNzAxODA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,ARAUCÁRIA - Porto das Laranjeiras,1063342,Gestão da Qualidade,527.6,,,
Tecnológico,Curso a Distância,344.17,0,1,,,828413428165,Gestão de Cooperativas,Campo Mourao,PR,NDEwMjAwNTA0MzAz,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CAMPO MOURÃO - Centro,8284,Gestão de Cooperativas,521.66,,,
Tecnológico,Curso a Distância,344.17,0,1,,,831311700365,Marketing,Cascavel,PR,NDEwNjAyMzA0ODA4,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CASCAVEL - São Cristóvão,8313,Marketing,582.66,,,
Tecnológico,Curso a Distância,344.17,0,1,,,831313428145,Gestão da Qualidade,Cascavel,PR,NDEwNjAyMzA0ODA4,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CASCAVEL - São Cristóvão,8313,Gestão da Qualidade,548.22,,,
Tecnológico,Curso a Distância,344.17,0,1,,,857913141415,Secretariado,Curitiba,PR,NDExMDAzNzA2OTAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,"CURITIBA-RUA ITAJUBÁ, 673 - BAIRRO PORTÃO - Novo Mundo",8579,Secretariado,590.4,,,
Tecnológico,Curso a Distância,344.17,0,1,,,2600411700365,Marketing,Curitiba,PR,NDExMDAzNzA2OTAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CURITIBA - CENTRO - Centro,26004,Marketing,582.22,,,
Tecnológico,Curso a Distância,344.17,0,1,,,857913617955,Gestão das Organizações do Terceiro Setor,Curitiba,PR,NDExMDAzNzA2OTAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,"CURITIBA-RUA ITAJUBÁ, 673 - BAIRRO PORTÃO - Novo Mundo",8579,Gestão das Organizações do Terceiro Setor,548.84,,,
Tecnológico,Curso a Distância,344.17,0,1,,,857913428165,Gestão de Cooperativas,Curitiba,PR,NDExMDAzNzA2OTAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,"CURITIBA-RUA ITAJUBÁ, 673 - BAIRRO PORTÃO - Novo Mundo",8579,Gestão de Cooperativas,450.0,,,
Tecnológico,Curso a Distância,344.17,1,1,,,2600413428145,Gestão da Qualidade,Curitiba,PR,NDExMDAzNzA2OTAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CURITIBA - CENTRO - Centro,26004,Gestão da Qualidade,558.22,604.06,,
Tecnológico,Curso a Distância,344.17,1,1,,,857913428145,Gestão da Qualidade,Curitiba,PR,NDExMDAzNzA2OTAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,"CURITIBA-RUA ITAJUBÁ, 673 - BAIRRO PORTÃO - Novo Mundo",8579,Gestão da Qualidade,566.32,532.34,,
Tecnológico,Curso a Distância,344.17,1,1,,,832113141415,Secretariado,Foz do Iguacu,PR,NDEwNjAyNDA4MzA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,FOZ DO IGUACU - Centro,8321,Secretariado,517.54,579.16,,
Tecnológico,Curso a Distância,344.17,1,1,,,858213141415,Secretariado,Maringa,PR,NDEwMzAwOTE1MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,MARINGÁ - Jd. Aclimação,8582,Secretariado,549.04,450.0,,
Tecnológico,Curso a Distância,344.17,0,1,,,858211700365,Marketing,Maringa,PR,NDEwMzAwOTE1MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,MARINGÁ - Jd. Aclimação,8582,Marketing,563.28,,,
Tecnológico,Curso a Distância,344.17,0,1,,,858213828205,Gestão de Lojas e Pontos de Vendas,Maringa,PR,NDEwMzAwOTE1MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,MARINGÁ - Jd. Aclimação,8582,Gestão de Lojas e Pontos de Vendas,587.92,,,
Tecnológico,Curso a Distância,344.17,0,1,,,858213617955,Gestão das Organizações do Terceiro Setor,Maringa,PR,NDEwMzAwOTE1MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,MARINGÁ - Jd. Aclimação,8582,Gestão das Organizações do Terceiro Setor,450.0,,,
Tecnológico,Curso a Distância,344.17,0,1,,,858213428165,Gestão de Cooperativas,Maringa,PR,NDEwMzAwOTE1MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,MARINGÁ - Jd. Aclimação,8582,Gestão de Cooperativas,490.98,,,
Tecnológico,Curso a Distância,344.17,0,1,,,858213428145,Gestão da Qualidade,Maringa,PR,NDEwMzAwOTE1MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,MARINGÁ - Jd. Aclimação,8582,Gestão da Qualidade,557.74,,,
Tecnológico,Curso a Distância,344.17,0,1,,,829911700365,Marketing,Ponta Grossa,PR,NDEwNTAyMTE5OTA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,PONTA GROSSA - Centro,8299,Marketing,554.04,,,
Tecnológico,Curso a Distância,344.17,0,1,,,829913428165,Gestão de Cooperativas,Ponta Grossa,PR,NDEwNTAyMTE5OTA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,PONTA GROSSA - Centro,8299,Gestão de Cooperativas,545.68,,,
Tecnológico,Curso a Distância,344.17,0,1,,,829913428145,Gestão da Qualidade,Ponta Grossa,PR,NDEwNTAyMTE5OTA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,PONTA GROSSA - Centro,8299,Gestão da Qualidade,497.04,,,
Tecnológico,Curso a Distância,344.17,1,,,,106335913617955,Gestão das Organizações do Terceiro Setor,Campos dos Goytacazes,RJ,MzMwMjAwMzAxMDA5,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CAMPOS DOS GOYTACAZES - Centro,1063359,Gestão das Organizações do Terceiro Setor,564.8,,,
Tecnológico,Curso a Distância,344.17,1,,,,106336713141415,Secretariado,Duque de Caxias,RJ,MzMwNjAxODAxNzAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,DUQUE DE CAXIAS - Jardim Vinte e Cinco de Agosto,1063367,Secretariado,584.14,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106329313141415,Secretariado,Bage,RS,NDMwNjAzMTAxNjAy,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BAGE - Centro,1063293,Secretariado,546.26,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106359513141415,Secretariado,Cachoeirinha,RS,NDMwNTAyNjAzMTAz,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CACHOEIRINHA - Distrito Industrial,1063595,Secretariado,567.46,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106923611700365,Marketing,Sao Leopoldo,RS,NDMwNTAyNjE4NzA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,SÃO LEOPOLDO - Centro,1069236,Marketing,563.18,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106923613617955,Gestão das Organizações do Terceiro Setor,Sao Leopoldo,RS,NDMwNTAyNjE4NzA1,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,SÃO LEOPOLDO - Centro,1069236,Gestão das Organizações do Terceiro Setor,450.0,,,
Tecnológico,Curso a Distância,344.17,0,1,,,832711700365,Marketing,Balneario Camboriu,SC,NDIwNDAxMzAyMDA4,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BALNEÁRIO CAMBORIÚ - Centro,8327,Marketing,557.18,,,
Tecnológico,Curso a Distância,344.17,0,1,,,833711700365,Marketing,Blumenau,SC,NDIwNDAxMjAyNDA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BLUMENAU - Centro,8337,Marketing,578.46,,,
Tecnológico,Curso a Distância,344.17,0,1,,,833713428165,Gestão de Cooperativas,Blumenau,SC,NDIwNDAxMjAyNDA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BLUMENAU - Centro,8337,Gestão de Cooperativas,450.0,,,
Tecnológico,Curso a Distância,344.17,0,1,,,833713428145,Gestão da Qualidade,Blumenau,SC,NDIwNDAxMjAyNDA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,BLUMENAU - Centro,8337,Gestão da Qualidade,487.08,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106448713617955,Gestão das Organizações do Terceiro Setor,Criciuma,SC,NDIwNjAxOTA0NjA4,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,CRICIÚMA - Centro,1064487,Gestão das Organizações do Terceiro Setor,535.06,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106337311700365,Marketing,Imbituba,SC,NDIwNjAxODA3MzA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,IMBITUBA - CENTRO,1063373,Marketing,532.52,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106317411700365,Marketing,Aracatuba,SP,MzUwMzAxNzAyODA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,ARAÇATUBA - Vila Mendonça,1063174,Marketing,565.12,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106317413617955,Gestão das Organizações do Terceiro Setor,Aracatuba,SP,MzUwMzAxNzAyODA0,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,ARAÇATUBA - Vila Mendonça,1063174,Gestão das Organizações do Terceiro Setor,511.6,,,
Tecnológico,Curso a Distância,344.17,0,1,,,106922613428145,Gestão da Qualidade,Franca,SP,MzUwMjAxMjE2MjAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,FRANCA - Centro,1069226,Gestão da Qualidade,533.66,,,
Tecnológico,Curso a Distância,344.17,0,1,,,827711700365,Marketing,Teodoro Sampaio,SP,MzUwODAzNjU0MzAw,Centro Universitário de Maringá - Unicesumar - Unicesumar - UNICESUMAR,TEODORO SAMPAIO - Vila Sampaio,8277,Marketing,450.0,,,
Licenciatura,Noturno,343.0,2,1,,,1058794857243,Pedagogia,Cruz das Almas,BA,MjkwNTAyMDA5ODAy,Faculdade Maria Milza - FAMAM,NOVA CANAÃ - Sungaia,1058794,Pedagogia,579.9,570.5,,
Licenciatura,Noturno,343.0,3,1,,,1058794996423,Pedagogia,Cruz das Almas,BA,MjkwNTAyMDA5ODAy,Faculdade Maria Milza - FAMAM,NOVA CANAÃ - Sungaia,1058794,Pedagogia,576.68,589.34,,
Tecnológico,Noturno,342.0,2,5,6,11,104376711062663,Gestão Hospitalar,Sao Luis,MA,MjEwMTAwMjExMzAw,Faculdade Laboro - Laboro,UNIDADE SEDE - SÃO FRANCISCO,1043767,Gestão Hospitalar,578.26,553.42,518.66,491.28
Bacharelado,Curso a Distância,342.0,1,,,,346701175935,Administração,Sao Lourenco,MG,MzExMDA1NDYzNzA2,Universidade Braz Cubas - UBC,SÃO LOURENÇO - Centro,34670,Administração,568.64,,,
Licenciatura,Noturno,342.0,4,2,10,4,14871092213,Química,Aracaju,SE,MjgwMzAxMTAwMzA4,Faculdade Pio Décimo - FPD,UNIDADE III - JABOTIANA,1487,Química,590.54,601.68,560.02,538.54
Licenciatura,Noturno,342.0,4,2,7,3,658013152283,Pedagogia,Aracaju,SE,MjgwMzAxMTAwMzA4,Faculdade Pio Décimo - FPD,CAMPUS  - ARACAJU - CENTRO - Centro,658013,Pedagogia,574.64,586.0,543.6,550.2
Licenciatura,Noturno,342.0,6,2,8,3,14871210413,Letras - Português e Espanhol,Aracaju,SE,MjgwMzAxMTAwMzA4,Faculdade Pio Décimo - FPD,UNIDADE III - JABOTIANA,1487,Letras - Português e Espanhol,582.18,587.1,556.4,547.78
Licenciatura,Noturno,340.8,1,1,2,2,106833312884243,Pedagogia,Brasilia,DF,NTMwMTAwMTAwMTA4,Faculdade Metropolitana Recanto das Emas - FMRE,CAMPUS PRINCIPAL - Recanto das Emas,1068333,Pedagogia,581.3,563.66,542.44,501.6
Licenciatura,Curso a Distância,340.38,1,1,1,1,10643531210815,Pedagogia,Araucaria,PR,NDExMDAzNzAxODA0,Faculdades Opet,ARAUCÁRIA - CENTRO - Centro,1064353,Pedagogia,519.88,450.0,513.98,450.0
Licenciatura,Curso a Distância,340.38,1,4,3,6,6600661210815,Pedagogia,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdades Opet,BOM RETIRO (SEDE) - Bom Retiro,660066,Pedagogia,498.36,450.0,450.0,450.0
Licenciatura,Curso a Distância,340.38,1,3,2,5,10647041210815,Pedagogia,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdades Opet,CURITIBA - TERMINAL BOQUEIRÃO - Boqueirão,1064704,Pedagogia,540.9,514.52,510.62,450.0
Licenciatura,Curso a Distância,340.38,3,8,5,12,19261210815,Pedagogia,Curitiba,PR,NDExMDAzNzA2OTAy,Faculdades Opet,UNIDADE REBOUÇAS - Rebouças,1926,Pedagogia,497.0,450.0,450.0,450.0
Licenciatura,Curso a Distância,340.38,1,3,2,5,10647111210815,Pedagogia,Sao Jose dos Pinhais,PR,NDExMDAzNzI1NTA2,Faculdades Opet,SÃO JOSÉ DOS PINHAIS - PARQUE DA FONTE - Parque da Fonte,1064711,Pedagogia,491.46,450.0,450.0,450.0
Bacharelado,Curso a Distância,340.0,1,8,,,60814155825,Administração,Pelotas,RS,NDMwNzAzMzE0NDA3,Universidade Católica de Pelotas - UCPEL,UCPEL - Centro,608,Administração,569.58,543.76,,
Bacharelado,Curso a Distância,340.0,1,8,,,60814155815,Ciências Contábeis,Pelotas,RS,NDMwNzAzMzE0NDA3,Universidade Católica de Pelotas - UCPEL,UCPEL - Centro,608,Ciências Contábeis,575.32,551.18,,
Licenciatura,Curso a Distância,339.0,2,1,,,308112680235,Educação Física,Brumado,BA,MjkwNjAyNzA0NjA1,Universidade Pitágoras Unopar,BRUMADO/BA (3081) - Bairro do Hospital,3081,Educação Física,618.68,576.32,,
Tecnológico,Curso a Distância,339.0,2,,,,310513445195,Embelezamento e Imagem Pessoal,Eunapolis,BA,MjkwNzAzMjEwNzI3,Universidade Pitágoras Unopar,EUNAPOLIS/BA (3105) - Centauro Oeste,3105,Embelezamento e Imagem Pessoal,551.78,,,
Bacharelado,Curso a Distância,339.0,1,,,,3130979825,Ciências Contábeis,Guanambi,BA,MjkwNjAyNjExNzA5,Universidade Pitágoras Unopar,GUANAMBI/BA (3130) - Centro,3130,Ciências Contábeis,583.5,,,
Tecnológico,Curso a Distância,339.0,3,1,,,315213445195,Embelezamento e Imagem Pessoal,Irece,BA,MjkwMzAwOTE0NjA0,Universidade Pitágoras Unopar,IRECE/BA (3152) - Recanto das Árvores,3152,Embelezamento e Imagem Pessoal,577.92,584.16,,
Bacharelado,Curso a Distância,339.0,2,1,,,3210979825,Ciências Contábeis,Senhor do Bonfim,BA,MjkwMzAwODMwMTA1,Universidade Pitágoras Unopar,SENHOR DO BONFIM/BA (3210) - Centro,3210,Ciências Contábeis,600.5,566.18,,
Licenciatura,Curso a Distância,339.0,1,,,,312812680235,Educação Física,Linhares,ES,MzIwMjAwNjAzMjA1,Universidade Pitágoras Unopar,LINHARES/ES (3128) - Centro,3128,Educação Física,619.96,,,
Licenciatura,Curso a Distância,339.0,1,1,,,105162312680235,Educação Física,Uruacu,GO,NTIwMjAwNDIxNjAx,Universidade Pitágoras Unopar,URUACU/GO (1051623) - Novo Rio,1051623,Educação Física,571.56,573.28,,
Licenciatura,Curso a Distância,339.0,2,1,,,695512680235,Educação Física,Andradas,MG,MzExMDA1MTAyNjA1,Universidade Pitágoras Unopar,ANDRADAS/MG (6955) - Jardim Mantiqueira,6955,Educação Física,630.76,450.0,,
Tecnológico,Curso a Distância,339.0,2,2,,,20086301070145,Gestão de Recursos Humanos,Belo Horizonte,MG,MzEwNzAzMDA2MjAw,Universidade Anhanguera - UNIDERP,BELO HORIZONTE/MG - ANTONIO CARLOS (2008630) - Sao Francisco,2008630,Gestão de Recursos Humanos,556.82,549.44,,
Tecnológico,Curso a Distância,339.0,8,6,,,20029271070145,Gestão de Recursos Humanos,Belo Horizonte,MG,MzEwNzAzMDA2MjAw,Universidade Anhanguera - UNIDERP,BELO HORIZONTE/MG - GUAJAJARAS (2002927) - Centro,2002927,Gestão de Recursos Humanos,591.38,551.2,,
Bacharelado,Curso a Distância,339.0,1,,,,6962979825,Ciências Contábeis,Joao Monlevade,MG,MzEwNzAzMTM2MjA3,Universidade Pitágoras Unopar,JOAO MONLEVADE/MG (6962) - Nossa Senhora da Conceição,6962,Ciências Contábeis,584.08,,,
Bacharelado,Curso a Distância,339.0,1,1,,,3137979825,Ciências Contábeis,Manhuacu,MG,MzExMjA2MTM5NDA5,Universidade Pitágoras Unopar,MANHUACU/MG (3137) - Alfa Sul,3137,Ciências Contábeis,630.48,612.94,,
Licenciatura,Curso a Distância,339.0,2,1,,,372612680235,Educação Física,Chapadao do Sul,MS,NTAwMzAwNTAyOTUx,Universidade Pitágoras Unopar,CHAPADAO DO SUL/MS (3726) - Centro,3726,Educação Física,540.76,557.32,,
Bacharelado,Curso a Distância,339.0,2,1,,,3747979805,Administração,Sapezal,MT,NTEwMTAwNDA3ODc1,Universidade Pitágoras Unopar,SAPEZAL/MT (3747) - Centro,3747,Administração,555.3,495.92,,
Tecnológico,Curso a Distância,339.0,1,,,,10599981226665,Gestão Financeira,Castanhal,PA,MTUwMzAwODAyNDAw,Universidade Anhanguera - UNIDERP,CASTANHAL/PA (1059998) - Centro,1059998,Gestão Financeira,580.64,,,
Tecnológico,Curso a Distância,339.0,2,1,,,57281110905,Análise e Desenvolvimento de Sistemas,Castanhal,PA,MTUwMzAwODAyNDAw,Universidade Pitágoras Unopar,CASTANHAL/PA (5728) - Centro,5728,Análise e Desenvolvimento de Sistemas,639.9,585.02,,
Licenciatura,Curso a Distância,339.0,5,2,,,1051591893805,Pedagogia,Redencao,PA,MTUwNjAyMTA2MTM4,Universidade Pitágoras Unopar,REDENCAO/PA (1051591) - Alto Paraná,1051591,Pedagogia,533.28,507.22,,
Bacharelado,Curso a Distância,339.0,5,2,,,23041893095,Ciências Contábeis,Ulianopolis,PA,MTUwNjAxNzA4MTI2,Universidade Anhanguera - UNIDERP,ULIANOPOLIS/PA (23041) - Centro,23041,Ciências Contábeis,576.96,540.84,,
Licenciatura,Curso a Distância,339.0,2,2,,,1051612893805,Pedagogia,Sousa,PB,MjUwMTAwMzE2MjAx,Universidade Pitágoras Unopar,SOUSA/PB (1051612) - Gato Preto,1051612,Pedagogia,573.92,553.62,,
Licenciatura,Curso a Distância,339.0,2,1,,,105152212680235,Educação Física,Araripina,PE,MjYwMTAwMTAxMTAy,Universidade Pitágoras Unopar,ARARIPINA/PE (1051522) - Centro,1051522,Educação Física,621.9,573.38,,
Licenciatura,Curso a Distância,339.0,6,4,,,1051524893805,Pedagogia,Arcoverde,PE,MjYwMTAwNDAxMjAx,Universidade Pitágoras Unopar,ARCOVERDE/PE (1051524) - Centro,1051524,Pedagogia,561.4,554.42,,
Tecnológico,Curso a Distância,339.0,1,3,,,307113445195,Embelezamento e Imagem Pessoal,Cornelio Procopio,PR,NDEwNDAxNTA2NDA3,Universidade Pitágoras Unopar,CORNELIO PROCOPIO/PR (3071) - Centro,3071,Embelezamento e Imagem Pessoal,543.9,553.02,,
Licenciatura,Curso a Distância,339.0,1,2,,,398112680235,Educação Física,Matinhos,PR,NDExMDAzODE1NzA1,Universidade Pitágoras Unopar,MATINHOS/PR (3981) - Caiobá,3981,Educação Física,574.02,505.28,,
Tecnológico,Curso a Distância,339.0,0,1,,,3746979925,Gestão de Recursos Humanos,Rio Negro,PR,NDExMDAzOTIyMzA1,Universidade Pitágoras Unopar,RIO NEGRO/PR (3746) - Centro,3746,Gestão de Recursos Humanos,521.32,,,
Bacharelado,Curso a Distância,339.0,4,3,,,2008431893095,Ciências Contábeis,Parati,RJ,MzMwNTAxMzAzODA3,Universidade Anhanguera - UNIDERP,PARATY/RJ (2008431) - Portao de Ferro,2008431,Ciências Contábeis,505.18,487.66,,
Tecnológico,Curso a Distância,339.0,1,,,,105153913445195,Embelezamento e Imagem Pessoal,Caico,RN,MjQwMjAxMTAyMDA2,Universidade Pitágoras Unopar,CAICO/RN (1051539) - Centro,1051539,Embelezamento e Imagem Pessoal,579.2,,,
